"","region","state","timeframe","group","metric","segment","year","category","value","aggregation","states_included"
"7368","Midwest","WI","full-year","fish","participants","gender",2011,"female",310060,"NONE",NA
"7369","Midwest","WI","full-year","fish","participants","gender",2012,"female",322117,"NONE",NA
"7370","Midwest","WI","full-year","fish","participants","gender",2013,"female",321449,"NONE",NA
"7371","Midwest","WI","full-year","fish","participants","gender",2014,"female",322191,"NONE",NA
"7372","Midwest","WI","full-year","fish","participants","gender",2015,"female",327088,"NONE",NA
"7373","Midwest","WI","full-year","fish","participants","age",2010,"18-24",142470,"NONE",NA
"7374","Midwest","WI","full-year","fish","participants","age",2011,"18-24",141166,"NONE",NA
"7375","Midwest","WI","full-year","fish","participants","age",2012,"18-24",146700,"NONE",NA
"7376","Midwest","WI","full-year","fish","participants","age",2013,"18-24",150500,"NONE",NA
"7377","Midwest","WI","full-year","fish","participants","age",2014,"18-24",149805,"NONE",NA
"7378","Midwest","WI","full-year","fish","participants","age",2015,"18-24",147970,"NONE",NA
"7379","Midwest","WI","full-year","fish","participants","age",2010,"25-34",230255,"NONE",NA
"7380","Midwest","WI","full-year","fish","participants","age",2011,"25-34",228520,"NONE",NA
"7381","Midwest","WI","full-year","fish","participants","age",2012,"25-34",234287,"NONE",NA
"7382","Midwest","WI","full-year","fish","participants","age",2013,"25-34",234418,"NONE",NA
"7383","Midwest","WI","full-year","fish","participants","age",2014,"25-34",233588,"NONE",NA
"7384","Midwest","WI","full-year","fish","participants","age",2015,"25-34",237032,"NONE",NA
"7385","Midwest","WI","full-year","fish","participants","age",2010,"35-44",245850,"NONE",NA
"7386","Midwest","WI","full-year","fish","participants","age",2011,"35-44",234763,"NONE",NA
"7387","Midwest","WI","full-year","fish","participants","age",2012,"35-44",235152,"NONE",NA
"7388","Midwest","WI","full-year","fish","participants","age",2013,"35-44",230791,"NONE",NA
"7389","Midwest","WI","full-year","fish","participants","age",2014,"35-44",225414,"NONE",NA
"7390","Midwest","WI","full-year","fish","participants","age",2015,"35-44",226346,"NONE",NA
"7391","Midwest","WI","full-year","fish","participants","age",2010,"45-54",302121,"NONE",NA
"7392","Midwest","WI","full-year","fish","participants","age",2011,"45-54",292780,"NONE",NA
"7393","Midwest","WI","full-year","fish","participants","age",2012,"45-54",291648,"NONE",NA
"7394","Midwest","WI","full-year","fish","participants","age",2013,"45-54",281588,"NONE",NA
"7395","Midwest","WI","full-year","fish","participants","age",2014,"45-54",270072,"NONE",NA
"7396","Midwest","WI","full-year","fish","participants","age",2015,"45-54",266047,"NONE",NA
"7397","Midwest","WI","full-year","fish","participants","age",2010,"55-64",225744,"NONE",NA
"7398","Midwest","WI","full-year","fish","participants","age",2011,"55-64",228274,"NONE",NA
"7399","Midwest","WI","full-year","fish","participants","age",2012,"55-64",237570,"NONE",NA
"7400","Midwest","WI","full-year","fish","participants","age",2013,"55-64",240255,"NONE",NA
"7401","Midwest","WI","full-year","fish","participants","age",2014,"55-64",242905,"NONE",NA
"7402","Midwest","WI","full-year","fish","participants","age",2015,"55-64",254531,"NONE",NA
"7403","Midwest","WI","full-year","fish","participants - recruited","all",2014,"all",179194,"NONE",NA
"7404","Midwest","WI","full-year","fish","participants - recruited","all",2015,"all",186856,"NONE",NA
"7405","Midwest","WI","full-year","fish","participants - recruited","residency",2014,"resident",91117,"NONE",NA
"7406","Midwest","WI","full-year","fish","participants - recruited","residency",2015,"resident",93317,"NONE",NA
"7407","Midwest","WI","full-year","fish","participants - recruited","residency",2014,"nonresident",88077,"NONE",NA
"7408","Midwest","WI","full-year","fish","participants - recruited","residency",2015,"nonresident",93539,"NONE",NA
"7409","Midwest","WI","full-year","fish","participants - recruited","gender",2014,"male",112535,"NONE",NA
"7410","Midwest","WI","full-year","fish","participants - recruited","gender",2015,"male",118618,"NONE",NA
"7411","Midwest","WI","full-year","fish","participants - recruited","gender",2014,"female",66659,"NONE",NA
"7412","Midwest","WI","full-year","fish","participants - recruited","gender",2015,"female",68238,"NONE",NA
"7413","Midwest","WI","full-year","fish","participants - recruited","age",2014,"18-24",40156,"NONE",NA
"7414","Midwest","WI","full-year","fish","participants - recruited","age",2015,"18-24",39442,"NONE",NA
"7415","Midwest","WI","full-year","fish","participants - recruited","age",2014,"25-34",45016,"NONE",NA
"7416","Midwest","WI","full-year","fish","participants - recruited","age",2015,"25-34",47405,"NONE",NA
"7417","Midwest","WI","full-year","fish","participants - recruited","age",2014,"35-44",34352,"NONE",NA
"7418","Midwest","WI","full-year","fish","participants - recruited","age",2015,"35-44",35866,"NONE",NA
"7419","Midwest","WI","full-year","fish","participants - recruited","age",2014,"45-54",33056,"NONE",NA
"7420","Midwest","WI","full-year","fish","participants - recruited","age",2015,"45-54",34811,"NONE",NA
"7421","Midwest","WI","full-year","fish","participants - recruited","age",2014,"55-64",26614,"NONE",NA
"7422","Midwest","WI","full-year","fish","participants - recruited","age",2015,"55-64",29332,"NONE",NA
"7423","Midwest","WI","full-year","fish","churn","all",2010,"all",0.314286532767811,"NONE",NA
"7424","Midwest","WI","full-year","fish","churn","all",2011,"all",0.31431562052964,"NONE",NA
"7425","Midwest","WI","full-year","fish","churn","all",2012,"all",0.306633839833248,"NONE",NA
"7426","Midwest","WI","full-year","fish","churn","all",2013,"all",0.318842945911188,"NONE",NA
"7427","Midwest","WI","full-year","fish","churn","all",2014,"all",0.321976206822891,"NONE",NA
"7428","Midwest","WI","full-year","fish","churn","all",2015,"all",0.318110543661296,"NONE",NA
"7429","Midwest","WI","full-year","fish","churn","residency",2010,"resident",0.26504498581638,"NONE",NA
"7430","Midwest","WI","full-year","fish","churn","residency",2011,"resident",0.26421413493048,"NONE",NA
"7431","Midwest","WI","full-year","fish","churn","residency",2012,"resident",0.252903109453901,"NONE",NA
"7432","Midwest","WI","full-year","fish","churn","residency",2013,"resident",0.266376603343953,"NONE",NA
"7433","Midwest","WI","full-year","fish","churn","residency",2014,"resident",0.268511570600115,"NONE",NA
"7434","Midwest","WI","full-year","fish","churn","residency",2015,"resident",0.266004032234363,"NONE",NA
"7435","Midwest","WI","full-year","fish","churn","residency",2010,"nonresident",0.471122141339113,"NONE",NA
"7436","Midwest","WI","full-year","fish","churn","residency",2011,"nonresident",0.474106195337944,"NONE",NA
"7437","Midwest","WI","full-year","fish","churn","residency",2012,"nonresident",0.475347274662855,"NONE",NA
"7438","Midwest","WI","full-year","fish","churn","residency",2013,"nonresident",0.485492566514456,"NONE",NA
"7439","Midwest","WI","full-year","fish","churn","residency",2014,"nonresident",0.490296880762083,"NONE",NA
"7440","Midwest","WI","full-year","fish","churn","residency",2015,"nonresident",0.481410561501765,"NONE",NA
"7441","Midwest","WI","full-year","fish","churn","gender",2010,"male",0.294201435049866,"NONE",NA
"7442","Midwest","WI","full-year","fish","churn","gender",2011,"male",0.295295898881186,"NONE",NA
"7443","Midwest","WI","full-year","fish","churn","gender",2012,"male",0.28768007302297,"NONE",NA
"7444","Midwest","WI","full-year","fish","churn","gender",2013,"male",0.297206940175801,"NONE",NA
"7445","Midwest","WI","full-year","fish","churn","gender",2014,"male",0.302022687345914,"NONE",NA
"7446","Midwest","WI","full-year","fish","churn","gender",2015,"male",0.297087893731207,"NONE",NA
"7447","Midwest","WI","full-year","fish","churn","gender",2010,"female",0.367106290188693,"NONE",NA
"7448","Midwest","WI","full-year","fish","churn","gender",2011,"female",0.364363186217601,"NONE",NA
"7449","Midwest","WI","full-year","fish","churn","gender",2012,"female",0.355515043962249,"NONE",NA
"7450","Midwest","WI","full-year","fish","churn","gender",2013,"female",0.373147725402135,"NONE",NA
"7451","Midwest","WI","full-year","fish","churn","gender",2014,"female",0.371562674103377,"NONE",NA
"7452","Midwest","WI","full-year","fish","churn","gender",2015,"female",0.36919068646631,"NONE",NA
"7453","Midwest","WI","full-year","fish","churn","age",2010,"18-24",0.415277048537495,"NONE",NA
"7454","Midwest","WI","full-year","fish","churn","age",2011,"18-24",0.40898466289966,"NONE",NA
"7455","Midwest","WI","full-year","fish","churn","age",2012,"18-24",0.405009846842635,"NONE",NA
"7456","Midwest","WI","full-year","fish","churn","age",2013,"18-24",0.407445278362884,"NONE",NA
"7457","Midwest","WI","full-year","fish","churn","age",2014,"18-24",0.411403549572417,"NONE",NA
"7458","Midwest","WI","full-year","fish","churn","age",2015,"18-24",0.415808867705371,"NONE",NA
"7459","Midwest","WI","full-year","fish","churn","age",2010,"25-34",0.360242974660488,"NONE",NA
"7460","Midwest","WI","full-year","fish","churn","age",2011,"25-34",0.363212709773809,"NONE",NA
"7461","Midwest","WI","full-year","fish","churn","age",2012,"25-34",0.356027884628008,"NONE",NA
"7462","Midwest","WI","full-year","fish","churn","age",2013,"25-34",0.367901213489668,"NONE",NA
"7463","Midwest","WI","full-year","fish","churn","age",2014,"25-34",0.369821639584835,"NONE",NA
"7464","Midwest","WI","full-year","fish","churn","age",2015,"25-34",0.369079217754641,"NONE",NA
"7465","Midwest","WI","full-year","fish","churn","age",2010,"35-44",0.313260693832474,"NONE",NA
"7466","Midwest","WI","full-year","fish","churn","age",2011,"35-44",0.315503453437574,"NONE",NA
"7467","Midwest","WI","full-year","fish","churn","age",2012,"35-44",0.309725843002948,"NONE",NA
"7468","Midwest","WI","full-year","fish","churn","age",2013,"35-44",0.322660622246415,"NONE",NA
"7469","Midwest","WI","full-year","fish","churn","age",2014,"35-44",0.326046640610782,"NONE",NA
"7470","Midwest","WI","full-year","fish","churn","age",2015,"35-44",0.32211082028304,"NONE",NA
"7471","Midwest","WI","full-year","fish","churn","age",2010,"45-54",0.279735458491935,"NONE",NA
"7472","Midwest","WI","full-year","fish","churn","age",2011,"45-54",0.280459830989272,"NONE",NA
"7473","Midwest","WI","full-year","fish","churn","age",2012,"45-54",0.271386168712065,"NONE",NA
"7474","Midwest","WI","full-year","fish","churn","age",2013,"45-54",0.284059620837805,"NONE",NA
"7475","Midwest","WI","full-year","fish","churn","age",2014,"45-54",0.287443799674695,"NONE",NA
"7476","Midwest","WI","full-year","fish","churn","age",2015,"45-54",0.281711575275765,"NONE",NA
"7477","Midwest","WI","full-year","fish","churn","age",2010,"55-64",0.247210142323174,"NONE",NA
"7478","Midwest","WI","full-year","fish","churn","age",2011,"55-64",0.248621183058161,"NONE",NA
"7479","Midwest","WI","full-year","fish","churn","age",2012,"55-64",0.238308647329662,"NONE",NA
"7480","Midwest","WI","full-year","fish","churn","age",2013,"55-64",0.254636606248369,"NONE",NA
"7481","Midwest","WI","full-year","fish","churn","age",2014,"55-64",0.255775234131113,"NONE",NA
"7482","Midwest","WI","full-year","fish","churn","age",2015,"55-64",0.24555683179567,"NONE",NA
"7483","Midwest","WI","full-year","all_sports","participants","all",2010,"all",1336097,"NONE",NA
"7484","Midwest","WI","full-year","all_sports","participants","all",2011,"all",1319101,"NONE",NA
"7485","Midwest","WI","full-year","all_sports","participants","all",2012,"all",1338981,"NONE",NA
"7486","Midwest","WI","full-year","all_sports","participants","all",2013,"all",1331384,"NONE",NA
"7487","Midwest","WI","full-year","all_sports","participants","all",2014,"all",1311301,"NONE",NA
"7488","Midwest","WI","full-year","all_sports","participants","all",2015,"all",1321108,"NONE",NA
"7489","Midwest","WI","full-year","all_sports","participants","residency",2010,"resident",1033629,"NONE",NA
"7490","Midwest","WI","full-year","all_sports","participants","residency",2011,"resident",1018476,"NONE",NA
"7491","Midwest","WI","full-year","all_sports","participants","residency",2012,"resident",1035635,"NONE",NA
"7492","Midwest","WI","full-year","all_sports","participants","residency",2013,"resident",1027408,"NONE",NA
"7493","Midwest","WI","full-year","all_sports","participants","residency",2014,"resident",1011718,"NONE",NA
"7494","Midwest","WI","full-year","all_sports","participants","residency",2015,"resident",1012212,"NONE",NA
"7495","Midwest","WI","full-year","all_sports","participants","residency",2010,"nonresident",302468,"NONE",NA
"7496","Midwest","WI","full-year","all_sports","participants","residency",2011,"nonresident",300625,"NONE",NA
"7497","Midwest","WI","full-year","all_sports","participants","residency",2012,"nonresident",303346,"NONE",NA
"7498","Midwest","WI","full-year","all_sports","participants","residency",2013,"nonresident",303976,"NONE",NA
"7499","Midwest","WI","full-year","all_sports","participants","residency",2014,"nonresident",299583,"NONE",NA
"7500","Midwest","WI","full-year","all_sports","participants","residency",2015,"nonresident",308896,"NONE",NA
"7501","Midwest","WI","full-year","all_sports","participants","gender",2010,"male",1003401,"NONE",NA
"7502","Midwest","WI","full-year","all_sports","participants","gender",2011,"male",987385,"NONE",NA
"7503","Midwest","WI","full-year","all_sports","participants","gender",2012,"male",993890,"NONE",NA
"7504","Midwest","WI","full-year","all_sports","participants","gender",2013,"male",986318,"NONE",NA
"7505","Midwest","WI","full-year","all_sports","participants","gender",2014,"male",965520,"NONE",NA
"7506","Midwest","WI","full-year","all_sports","participants","gender",2015,"male",969251,"NONE",NA
"7507","Midwest","WI","full-year","all_sports","participants","gender",2010,"female",332696,"NONE",NA
"7508","Midwest","WI","full-year","all_sports","participants","gender",2011,"female",331716,"NONE",NA
"7509","Midwest","WI","full-year","all_sports","participants","gender",2012,"female",345091,"NONE",NA
"7510","Midwest","WI","full-year","all_sports","participants","gender",2013,"female",345066,"NONE",NA
"7511","Midwest","WI","full-year","all_sports","participants","gender",2014,"female",345781,"NONE",NA
"7512","Midwest","WI","full-year","all_sports","participants","gender",2015,"female",351857,"NONE",NA
"7513","Midwest","WI","full-year","all_sports","participants","age",2010,"18-24",169400,"NONE",NA
